mean_red,mean_green,mean_blue,median_red,median_green,median_blue,per_red,per_green,per_blue,sd_red,sd_green,sd_blue,per_edges,shannon_whole,shannon_edges
0.35593492340187294,0.33880754090622406,0.30111837207399245,0.3215686274509804,0.3058823529411765,0.2549019607843137,0.3574143197507052,0.34021574955903894,0.30236993069025575,0.18770802749325052,0.20594874698410523,0.18957926554732332,0.17852484985749187,0.1660095281114278,0.5362149879546688
0.2888143144486056,0.24709844739526252,0.2168671408780904,0.16862745098039217,0.19607843137254902,0.1803921568627451,0.3836636889538214,0.3282479334288618,0.28808837761731676,0.24189422599351817,0.1724175765187375,0.14284015180258383,0.11900960791925466,0.03972243788819876,0.3775645380434783
0.6230804681562547,0.50561720626235,0.39995203931701884,0.6509803921568628,0.4745098039215686,0.3843137254901961,0.40760186101340856,0.3307606718001815,0.26163746718640996,0.15680367875697146,0.1759094033114706,0.18594336278204546,0.23927390180878552,0.09665460809646856,0.5735452196382429
0.3288352468894535,0.25184014885023775,0.1570654680476842,0.2627450980392157,0.2,0.11764705882352941,0.44573272680233045,0.3413666792935314,0.21290059390413804,0.1919070336260253,0.1597222267469652,0.13028053430707728,0.04080564784053156,0.050946151716500555,0.18567621816168328
0.5795105540701129,0.5477607100415924,0.40365141117052883,0.6313725490196078,0.5843137254901961,0.42745098039215684,0.37853678923612305,0.3577977639795619,0.26366544678431497,0.14534146268073614,0.13089399740579255,0.12715296405754753,0.06736174242424242,0.0693270202020202,0.31949747474747475
0.2870569728932851,0.27421843997918494,0.2596301397688354,0.18823529411764706,0.16862745098039217,0.1411764705882353,0.34968331249516427,0.3340438362207116,0.31627285128412413,0.2899471535419676,0.2818823630444826,0.26185503687903794,0.11621255406632136,0.07624908776988662,0.267136576422634
0.5365064761225177,0.5305135893562484,0.47421868114906307,0.48627450980392156,0.47843137254901963,0.4196078431372549,0.3481008229882445,0.3442124657954465,0.3076867112163091,0.28513729846770786,0.28818615603450676,0.27934364069461504,0.28978485703224377,0.09528848576467625,0.5147699549557854
0.3948011773970094,0.2827970758780998,0.13748016265708804,0.32941176470588235,0.2235294117647059,0.10196078431372549,0.4843720182989746,0.3469568943923852,0.16867108730864022,0.2392044854208297,0.20356560618985434,0.12799167460027638,0.042504832128284056,0.06537809912425131,0.1912437063020498
0.6328527531978362,0.5574691330871135,0.4650145426840534,0.7137254901960784,0.611764705882353,0.5058823529411764,0.3823106542710459,0.3367708964360334,0.28091844929292076,0.24178459157130766,0.25134340004036504,0.24075220827289237,0.13884717776913644,0.43456671951183035,0.4421315545451826
0.39545629896550233,0.39923643574427564,0.36878706228628316,0.36470588235294116,0.38823529411764707,0.3333333333333333,0.3398909890713308,0.34313998126572304,0.31696902966294616,0.18141334663603495,0.15728001931133156,0.16174709244519683,0.10867825607064018,0.2317443892568065,0.31197801692420896
0.5543208536418996,0.53135673314234,0.34450068832086916,0.596078431372549,0.5254901960784314,0.23137254901960785,0.38758864072463994,0.37153181697106147,0.2408795423042985,0.25887888576587464,0.227727874247144,0.27029640597642973,0.06475490196078432,0.09652962260172886,0.3827300759013283
0.5921413422689948,0.5530707994101066,0.565797589814742,0.611764705882353,0.5803921568627451,0.6039215686274509,0.3460771329173036,0.32324234586745054,0.3306805212152459,0.2669783917276193,0.29809005293816304,0.2941380479650902,0.309121940364931,0.14826746773475746,0.5877874202640557
0.5387733718742143,0.38433718220072755,0.21282147197171986,0.5333333333333333,0.37254901960784315,0.19215686274509805,0.4743007147613276,0.33834522963343194,0.18735405560524052,0.2034181518859169,0.1534034535019861,0.11823514380294513,0.09700369661731652,0.09769719936346355,0.34590307060724834
0.5695407898370616,0.42945451532725765,0.32731436987940715,0.5764705882352941,0.42745098039215684,0.32941176470588235,0.42941765452950104,0.3237965638101065,0.2467857816603924,0.09432633409881826,0.1529431589024515,0.15129094005547267,0.02139906103286385,0.1092488262910798,0.08869170579029734
0.2806755807418509,0.23672272503746744,0.20234069212876227,0.1607843137254902,0.09019607843137255,0.07450980392156863,0.3899685602108999,0.32890079004403183,0.28113064974506824,0.2902064521323838,0.2759655144753635,0.2321160974692899,0.030597133757961782,0.04178907908704883,0.18597316215498938
0.7217623158869848,0.679267475683187,0.49931378724718245,0.788235294117647,0.7294117647058823,0.38823529411764707,0.37980622237593525,0.35744456068618763,0.2627492169378771,0.19165523977171617,0.2389044835710887,0.3820732971816381,0.10720157480314961,0.06230971128608924,0.3234089238845144
0.3523629042742964,0.2946459214941193,0.24687421505502594,0.29411764705882354,0.2235294117647059,0.21568627450980393,0.3941935221745572,0.3296246914167796,0.2761817864086633,0.21455283462734168,0.1998798745343014,0.12322257169945194,0.00889734246207287,0.03396779112650693,0.11980960868605645
0.19701770829789414,0.17466455448576196,0.09978968064958778,0.12549019607843137,0.12549019607843137,0.07450980392156863,0.4178779056569457,0.3704664867518099,0.21165560759124438,0.20198400955876142,0.15559453328441003,0.09190368935545015,0.02985323886639676,0.04154882398303451,0.18231998264893
0.39095918848155903,0.362125935902964,0.3542681916717417,0.32941176470588235,0.30196078431372547,0.29411764705882354,0.35305731496242193,0.32701932676071416,0.31992335827686397,0.2334490902685276,0.22042648535604412,0.210848294914939,0.12977631678379808,0.05663517972744905,0.4070696994886521
0.34935812369677754,0.27283942534668065,0.27830499356199767,0.29411764705882354,0.24705882352941178,0.24313725490196078,0.38795906415318615,0.3029857356729552,0.3090552001738586,0.24182815685967438,0.1619052374209155,0.15057298251987097,0.2362479524481422,0.08303870210891083,0.5369880444595815
0.6002910057665202,0.5515806818330113,0.36722366168412857,0.6509803921568628,0.592156862745098,0.30980392156862746,0.3951634807186998,0.3630981308007512,0.24173838848054915,0.2697185056294628,0.25100123630436755,0.24787723509456275,0.19886270882080861,0.06951624312999946,0.5255859121560814
0.44711026730613657,0.3841093647468811,0.2762352505623501,0.4117647058823529,0.32941176470588235,0.1803921568627451,0.40372774938717115,0.3468397410825149,0.24943250953031376,0.2554255893934652,0.2729451658251606,0.2716174987544289,0.29098690296362134,0.08772403718900386,0.5632832278759582
0.49497274211432696,0.3881531498481994,0.314418960607097,0.5019607843137255,0.38823529411764707,0.2784313725490196,0.4133229256943844,0.32412410192012653,0.26255297238548914,0.2588526083169544,0.1936076976977525,0.16701203672090165,0.043743403757219884,0.0604737141724074,0.2850715432489654
0.35440431687380836,0.3109091614587011,0.2870760252630464,0.3058823529411765,0.23529411764705882,0.20392156862745098,0.3721211915249233,0.3264516883952687,0.30142712007980793,0.23617893985402044,0.2428669636699839,0.24172263714838538,0.14945040516206481,0.0895373774509804,0.3795127425970388
0.5819341189980766,0.5586381567329622,0.5194643972226477,0.6352941176470588,0.6196078431372549,0.5764705882352941,0.3505549777780796,0.3365215755980758,0.3129234466238447,0.23807778547535496,0.22169113671747373,0.21576498364611557,0.14579490379050927,0.04825187023775077,0.23596473976417823
0.5021437200267104,0.4122412250349057,0.3700715170278638,0.5254901960784314,0.3568627450980392,0.2784313725490196,0.3909386848424988,0.3209460477658351,0.2881152673916662,0.24748454175170445,0.26252478616077307,0.25528233120635746,0.18196130030959753,0.14174819401444788,0.5272254901960785
0.389269706221814,0.2782430444247341,0.20666184053841316,0.37254901960784315,0.25098039215686274,0.1843137254901961,0.44529972633287224,0.3182923036547765,0.23640797001235125,0.23936446542137318,0.20172238771776893,0.14868727171206933,0.008611565107064177,0.061142166186920685,0.10270062542913909
0.36086632266941865,0.3086060445230724,0.24930429996560027,0.33725490196078434,0.2980392156862745,0.23137254901960785,0.39276827064582553,0.3358879862258968,0.2713437431282776,0.1892691732929494,0.17933367384770377,0.14447021834938337,0.06591979949874686,0.0793032581453634,0.2930142021720969
0.5138371738888243,0.5408003619555529,0.35524606377877227,0.5843137254901961,0.5490196078431373,0.29411764705882354,0.3644536144871595,0.3835780216892404,0.25196836382360016,0.27513760747071014,0.22474887160809157,0.25288379457139676,0.06772634634387352,0.06034744524044796,0.2933403326745718
0.4337450383631714,0.41308138959931795,0.37253254901960786,0.32941176470588235,0.30980392156862746,0.27450980392156865,0.3557156231684015,0.33876930206532846,0.30551507476626993,0.2194007525924688,0.20573050600819193,0.1873572345673584,0.025206521739130437,0.08684130434782608,0.15313623188405798
0.36530015503844343,0.29568080976150884,0.2373406471920438,0.2784313725490196,0.20392156862745098,0.1803921568627451,0.40664740796829263,0.32914805322989726,0.26420453880181016,0.23020479013901496,0.19186453949188506,0.12310530675950183,0.11243023779811426,0.059515535450175634,0.36796427250878166
0.29742898495274217,0.2106923649848357,0.14211219805722608,0.24313725490196078,0.1568627450980392,0.09803921568627451,0.4574187011266282,0.3240256760583499,0.21855562281502192,0.16079444181463226,0.15791667041040394,0.1331687861011816,0.033825304257298953,0.017707268087301806,0.1681814273298754
0.8273613018972771,0.8063891529729301,0.7061370040485829,0.9098039215686274,0.8823529411764706,0.7686274509803922,0.35359021167607013,0.3446273238053699,0.30178246451856,0.21890316886166858,0.21803402740059283,0.25122090534147445,0.08347044534412955,0.06609662618083671,0.19469041835357626
0.45329446614277225,0.42976029715443326,0.37513802836407345,0.4392156862745098,0.3686274509803922,0.25098039215686274,0.36027425140805047,0.3415695114474399,0.2981562371445098,0.2439195789233211,0.27955579849682277,0.28587313196902914,0.0030413169464428456,0.02668138926358913,0.03408132868705036
0.4508459898358549,0.2624637342523901,0.23995072077159232,0.396078431372549,0.11372549019607843,0.09411764705882353,0.4729515341446326,0.275332660310878,0.2517158055444894,0.3156954803986508,0.3031552597391544,0.293653252342506,0.10184541542535584,0.2874944830630034,0.2934762220015447
0.47251075724071895,0.39967841330134807,0.3284190395229632,0.4,0.38823529411764707,0.3568627450980392,0.39355949199708107,0.3328966185227908,0.2735438894801282,0.2865279647447911,0.23997729231779744,0.2392346859562737,0.03472914907784895,0.09116748165701755,0.17415505736302792
0.4573824327565834,0.40597589440974835,0.21789072377194604,0.37254901960784315,0.3803921568627451,0.17254901960784313,0.42301302587010775,0.37546936485858995,0.20151760927130227,0.2524464896109282,0.2073330275618968,0.15853609819011485,0.17646593790884121,0.06991352459609332,0.48203268869474636
0.3648757252808923,0.31580632699583144,0.16427623663534424,0.2980392156862745,0.26666666666666666,0.09803921568627451,0.4318269079893755,0.3737537475399528,0.19441934447067172,0.2569019457303039,0.21584711428791917,0.17780408289079733,0.022107167363233735,0.03886592533982952,0.22495669027224666
0.4882134589832378,0.3997097863243865,0.2893162031863592,0.42745098039215684,0.3411764705882353,0.24313725490196078,0.4147104139330349,0.3395314239900187,0.24575816207694653,0.20350397825582783,0.1823402327477784,0.1388474315243322,0.03238467741493091,0.06464866999829944,0.1923062505599959
0.6086297262735882,0.6042918167928165,0.6056557614599886,0.9450980392156862,0.9450980392156862,0.9450980392156862,0.3346735520996137,0.33228822073647807,0.3330382271639083,0.43252950506166143,0.43703205364099523,0.4371775545922865,0.014436600323149236,0.031817194232275754,0.057432432432432436
0.5382166536105968,0.5245515714760481,0.3473375528177371,0.5294117647058824,0.5019607843137255,0.2784313725490196,0.38168530477937834,0.37199448416955366,0.24632021105106794,0.14590055458621495,0.14463853547556624,0.19163632262514463,0.10890889830508474,0.06332173123486683,0.4715521589991929
0.7155761807210447,0.4826363595872453,0.30021438094309033,0.7333333333333333,0.42745098039215684,0.19215686274509805,0.4775516046678111,0.32209536063606065,0.20035303469612828,0.17696417130795278,0.24187967272471642,0.2619993138942309,0.19018353610100758,0.08132191516739366,0.5162980615131625
0.4476825012134389,0.44261515369118143,0.3726657723788057,0.4392156862745098,0.4392156862745098,0.40784313725490196,0.3544698853048995,0.3504576174808367,0.2950724972142638,0.17345864492678562,0.198394343597207,0.15236796148644108,0.09247541539504917,0.10433338984966656,0.3546755962473155
0.43664103417259204,0.40279520845048233,0.33105339335802236,0.4196078431372549,0.3686274509803922,0.25882352941176473,0.37304135017530704,0.34412539510686235,0.28283325471783055,0.20676874882058757,0.19957437318579477,0.21366345091074573,0.17254228180326941,0.052878556479438885,0.5418867017365235
0.3292048541720972,0.3309792799837808,0.32052347438236745,0.2784313725490196,0.2784313725490196,0.27058823529411763,0.33568094231753776,0.33749027447345775,0.3268287832090044,0.18727836215733967,0.18903264359624847,0.17903066393025416,0.059084194977843424,0.023828655834564255,0.23586706056129986
0.720871289654073,0.5996686274509804,0.4403287741112705,0.8196078431372549,0.7176470588235294,0.4666666666666667,0.40938389855528023,0.3405527228931295,0.2500633785515902,0.23082851900700582,0.2798480537965988,0.2536668998219249,0.11580894308943089,0.09932384823848238,0.40076829268292685
0.3687022023384252,0.294325173794214,0.20887057009038432,0.36470588235294116,0.2784313725490196,0.2,0.4228731171298279,0.3375683760573148,0.23955850681285729,0.20805603044427584,0.16293222436865334,0.12733760207760375,0.07105118565644881,0.04649942163100058,0.3586880663196453
0.37240008482337567,0.3151236251313018,0.23691972924427868,0.38823529411764707,0.3058823529411765,0.1411764705882353,0.40283706826462634,0.34087929208990997,0.2562836396454637,0.21500071428811376,0.19235208002131995,0.19758689036910276,0.023353745887316407,0.0442503765040484,0.11402300479091562
0.484872035480859,0.5227314659197012,0.49863885776532835,0.42745098039215684,0.5098039215686274,0.4549019607843137,0.32190837850913073,0.3470433975905272,0.33104822390034194,0.3052655911528631,0.27162038649918924,0.27399598288881577,0.11957936507936508,0.08836507936507937,0.39762830687830686
0.6347990361772339,0.5893209921673848,0.5420324617575881,0.6901960784313725,0.6705882352941176,0.6509803921568628,0.3594248173556624,0.33367503399057064,0.306900148653767,0.17381227288556977,0.21337225125950915,0.22079408734601907,0.024547230113636364,0.0392462219854798,0.19409782503858025
0.398866647563688,0.4791879144664129,0.5536640451239647,0.403921568627451,0.4745098039215686,0.5411764705882353,0.278592906155313,0.33469420043295417,0.38671289341173276,0.18802122354222803,0.1635581587616668,0.15349404238166087,0.035361212595685455,0.025530256900951055,0.0876862966829042
0.4178658974843957,0.38770337620578776,0.3022152528213858,0.47058823529411764,0.4392156862745098,0.3137254901960784,0.3772086425509678,0.349980855416596,0.2728105020324362,0.1786678869339264,0.1924307900912045,0.16358136268101225,0.16481511254019293,0.16369439978563774,0.5419701232583065
0.4703357524839443,0.4558449076801093,0.4086210259751372,0.5450980392156862,0.4666666666666667,0.36470588235294116,0.3523637686167101,0.3415075905384902,0.3061286408447996,0.3171774714979423,0.3136224816393685,0.2776036137231539,0.18984782266845873,0.0726338437559031,0.4539774092766162
0.6603553777053274,0.6141882283573807,0.5998691413475767,0.6901960784313725,0.6352941176470588,0.6274509803921569,0.3522998755837975,0.32766968172082267,0.32003044269537995,0.17897705304324238,0.15630419677002297,0.17950902231777022,0.16357237617924528,0.2231242629716981,0.4636780169025157
0.5117384391963,0.40327163969401325,0.2901646189902514,0.47843137254901963,0.3686274509803922,0.2549019607843137,0.42461764265068724,0.3346167492590176,0.24076560809029515,0.2124661458687583,0.1925598245914304,0.16698363377782546,0.05584534528853914,0.02576527609631423,0.3231197559355663
0.7421085933053961,0.7391656980587603,0.6525506004219336,0.9803921568627451,0.8156862745098039,0.7333333333333333,0.3477832675783549,0.3464041032158226,0.3058126292058224,0.33479350816428144,0.29308183783207054,0.35178605383345485,0.07560979184989738,0.1053205316134076,0.2694884198182351
0.09336538096863503,0.10495262781127924,0.17386921862555468,0.0392156862745098,0.050980392156862744,0.11764705882352941,0.2508559512358568,0.2819887951096762,0.467155253654467,0.20392584695099789,0.206194193365378,0.1961955229473118,0.007099250483558995,0.019336315280464218,0.013751208897485493
0.7792768456909029,0.7274452664626357,0.6927775116030456,0.8745098039215686,0.8313725490196079,0.796078431372549,0.3542973307537808,0.33073216226343904,0.31497050698278023,0.20341183434897475,0.22324118332284407,0.2290557171686355,0.14456761136968085,0.11641785100842199,0.30921016179078015
0.4965056042514623,0.4606544279497616,0.33208072824306295,0.4823529411764706,0.4392156862745098,0.27450980392156865,0.38511472758614995,0.35730675144882557,0.25757852096502454,0.23258401669304815,0.22848417817595448,0.2152053287436008,0.2804306632213609,0.09219446837017896,0.5695109579864102
0.6713292986446077,0.6163361862625234,0.546788771795444,0.6980392156862745,0.6549019607843137,0.5803921568627451,0.36595586736042207,0.33597795312181,0.29806617951776787,0.2012098922975129,0.2141023796031686,0.24281121424050786,0.12795817310336366,0.12672075353563556,0.49585288174217396
0.4575326073150024,0.44259820077593487,0.4177757722022779,0.43137254901960786,0.4117647058823529,0.3803921568627451,0.34716619080330263,0.3358342748978939,0.3169995342988035,0.1697011688668878,0.17146613953833867,0.1753512870712641,0.0224230026139334,0.08086714399363563,0.14641057695950296
0.6790593540482974,0.5870259808136497,0.4715597952107183,0.6862745098039216,0.596078431372549,0.4823529411764706,0.3907928853228508,0.33782846143567946,0.27137865324146987,0.14127372962994283,0.1430596648934955,0.13933377372329137,0.18812037833190026,0.10604108149421992,0.5225757141492309
0.6055600168638885,0.3956329317441262,0.1761213342479849,0.6862745098039216,0.3803921568627451,0.14901960784313725,0.5143571480292284,0.33604699909388364,0.14959585287688804,0.25979532095136704,0.2788801383203278,0.14909921755285674,0.16637390670553937,0.11979713313896988,0.41550959669582116
0.30261952967457284,0.23580569046933147,0.19467085811900153,0.2549019607843137,0.1803921568627451,0.13333333333333333,0.41279654692961865,0.3216572799408236,0.26554617312955775,0.23138328378989098,0.20849556253995577,0.17147673133446778,0.08102070624624108,0.05783658389896039,0.2857267233725692
0.7393353190635906,0.6909416803620726,0.6631448961511144,0.7372549019607844,0.7019607843137254,0.6588235294117647,0.35317072044853604,0.3300537181835987,0.31677556136786533,0.059759053710291034,0.04719245015325477,0.0445596583382671,0.004556933936345577,0.04021373120870141,0.05181696183270637
